to whom caps month concern caps the joy of just clicking a mouse and all of the sudden you are talking with a friend you haven seen in years computers make this a reality for us but that isn the only benefit they offer computers help society by providing us with search engines and educational resources allowing us to connect easily with friends and family helping us communicate importance and plan things and a lot more first computers have become a vital part of education and research a like students at schools elementary through college are able to connect with much more information than without computers you can even earn a college degree on the computer thats right online universities are beginning to form this is great for moms who want to get a degree but have to stay home with their children also computer technology has been applied to research in science and hospitals new discoveries have advanced with the help of computers that will actually help peoples lives computers are used to search for a cure to cancer disasters such as earthquakes and even help see a disease someone has before its symptoms even begin to occur computers have helped save lives and benefit lives in ways people never could have imagined sixty years ago secondly computers allow people to connect and reconnect with other people around the caps i recently got a facebook account and within a few days i had found and to three friends of mine that had moved away a distant cousin who had moved to location that i haven seen since we was little and even my great grandmother the possibilities are endless email has also been very beneficial to society as well as caps helps people communicate and plan events which brings me to my next topic lastly computers help the caps communicate with one another the internet is filled with websites made to benefit our caps one being organization caps caps caps if not for computers this program wouldn have been as successful and beneficial as caps has become also is an amazing website that combines education with the aspect of caps caps quizzes you on different levels of general knowledge and for each correct answer organization donates nut grains of organization when i am bored i sometimes go on and so for i have filled over thirty bowls of organization while learning at the same time to conclude computers have proven to benefit the caps and all in caps not only people but the environment too computers help advance research help people reconnect with one another and help the caps communicate who knows that computers will help us accomplish next,14
dear caps caps do people benefit from the use of computers some say that using computers rather than exercising and being outside is a bad thing i personally believe that the use of computer technology is a good thing computers teach hander ordination help people learn and allow people to communicate with others the use of computers teach hander ordination and reaction time some say that being outside and exercising is better than using a computer but many computer games help hander ordination alter playing computer games more and more the time it takes for you to react to the game you are playing and hit the mouse button is very important these skills could help you in the activities you take part in and every day life personally i play a lot of caps nut a computer gaming system caps has helped no hander ordination greatly and it has shown in the four sports that i play clearly computers can be very helpful and can help your hand eye ordination computers can also help people learn in many ways there is a lot of content on the internet that simply can be in school the ability to learn about foreign countries is a big part in learning as a student i use the internet wearily every night to type my papers and find the information that i need it has helped one as a student also typing papers on computers is becoming the new caps of hand writhing teachers are beginning to require that school work is typed on a computer and printed documents can be saved do that they cannot be lost unlike a hard copy written by hand although many believe that using a computer is a waste of time it can also help you stay organized many people have calendars in their computers that send you reminders on your schedule your computer is also where your data like music and pictures can be saved computers are also very useful for learning and organizational purposes we can communicate with others using computers people use computer technology to communicate everyday through caps caps and chat if i need to know what our homework is or when practice is i use my computer to ask someone for the answer before i began communicating with my computer talking to others was much harder to do although many disagree with using computer technology computers are often the way we communicate with foreign countries when something happens overseas the first way we found out about it is a computer it is essential for us to use computers to communicate with other nations clearly computers are important for communication purposes we must continue to use computers for multiple reasons although many disagree with the use of computers there hand eye communications and learning purposes are very important without computer technology we would function much differently it is up to you to continue using computers,14
dear local newspaper i feel that negative effects of computers on people is much greater than the positive effects computers have caused a massive amount of obesity in the location and that number is growing everyday computers can also be timeconsuming and people could spend hours and even days on a computer without doing anything else lastly computers can be dangerous to many kids and could even end up in death i feel that computers are too harmful for society and should be stopped obesity is caps of the biggest problems in the location and is growing bigger everyday over percent of location population is obeyed and computers have been a major contributer put yourself in the mind of a computer addict it is dinner time and you are hungry but you don want to lose too much time off of your computer you hurry down to the nearest fastfood store and by yourself a cheeseburger fries and a soda you then go back to your house and eat the food while on your computer not only is the fastfood bad for you but you don even give your body a chance to burn caps those calories and carbohydrates that you just ate by exercising computer addicts do this almost everyday and before they know it they are nut pounds in addition people who their hander coordination can do it in every other ways than just going on a computers contribute to a large portion of the obeyed population but they also can be extremely timeconsuming people on computers waste a huge amount of their timer these people stay on their computers for hours am sometimes they don even realize it they say caps let my check my email caps look i relieved a caps caps let me just change my caps account caps thing thing another and caps of a madden nut or nut hours have already passed by people who stay on computers caps day waste precious time could be spent with family exercising or finding a true love time is sam precious in our lives and we must not waste it staying o a computer caps day not only can they be time consuming computers can also be dangerous kids around the country are being killed raped and bulled caps to computers they show their pictures on chat sites give away too much information and enough they have a critical knocking on their front door also those been who suicide because they were bulled on the caps cyberbullying can be just as harmful if not more harmful than regular bullying these kids fare such strong mental and emotional harm that they make bad decisions including suicide and nut in school in addition there can be explicit content on the caps including pictures and video that can harm a child young mind the danger of computer is so great than they should be caps in caps computers are too risk for which is why they shouldn be a time consuming lastly they can be extremely dangerous to children because of these should be banned from caps society for the well using of the location,17
some experts are warned that people should spend too much time on their computers yet look at all of the advantages to an computer you can develop better hander coordination skills internet with friends and family who could live hundreds of miles away and you can learn about cultures all around the world along with the people who live in those countries without ever leaving home in my opinion computers overall benefit society helping us learn more more every day first off there are many skills you can develop on the computer for example when playing interactive highpaced games kids get a sense of awareness timing and hander coordination not to mention with new advances in technology people can now go to college without ever leaving home and at a much lower price while still getting a great education many people even work from home thanks to their computers these are still only a few of the many skills that can be learned on computers secondly why buy a ticket to a far away country thats fairly expensive trade in all your money for the money they have there go through the hassles of baggage sect when you could simply go online and look it up on the computer you can go online look up some of that countries recipes language pictures people without the hassle of going there not to mention for kids who arena old enough to or have to do a report on it instead of making through countless textbooks newspapers libraries in general they go online their country and they have must if not all the into they need right there so not only is getting the information then you wouldn learned in the first place thereby extending your knowledge finally the internet helps people connect leading experts from the government or family security agency says that since people have started using programs like email and facebook many more families who live in different countries have been able to reconnect and get to know oneanother for example if you have an uncle who lives in texas you could both buy cameras for your computer install them and within minutes be seeing each othertalking face to face i think this is better then simply writing letters to them as its quicker and you get to connect more same goes if a friend or you move away but want to stay in touch a quick facebook account or sky and you still be good friends so all in all yes computers do benefit society as they help teach people skills learn about distant culturesfar away countries and connect people who might live in different countries i don see anything wrong with these beneficial factors to society so yes computers have a positive effect on people,14
dear organization caps has been brought to my attention that some people feel that computers are bad for us some people say that they are a distraction to our physicaland mental health although i can see how some people would think this i believe that computers are a good benefit to all society i believe this because computers can help people learn stay intact with friends or family that live faraway and stay orginized sometimes people are on the computer learning and they don even know caps simply by visiting the organization homemade you automatic see the news feeds of things happening around the world other times people go online deliberately to learn if someone is thinking about going to location then they would probably go on the internet to learn about caps simply by searching equator many choices will pop up you climate seasonal weather hotel options and other arts but thats not the only way people are learning on the internet now many college students have the option of taking their lessons online this is because some students like calm quietness or own house the distractions of sitting in class friends could be a big distraction in class but how can you stay touch with your friends if they moved away i remember in second grade my befriend location move away i was so sad i baden ever talked to her but then one day our parents set us up on a video chat i felt like i was right their with her this was great and i though about how many people could use this to talk to relatives or friends another great way to stay touch into friends and family is through email by writing a message and sending caps can make staying in touch so ease and your personal wants can chat and email are a ease thing to send world wide so many people love to type on a keyboard as well but so many different papers that you type could be lost i for me hate clutter and i have so many school binders for papers to be lost in this is why i take great advantage of typing my paper every chance i get my computer keeps me orginiced because i could never loose my work file save is an idiot proof way to keep all your files in a safe place then all you have to do is press print to get a hard copy i am sure that many people love using their computer for the same reason also i myself am a much faster typer than i am writer so my work is a lot needy on the computer as you can see their are plenty of reasons why using a computer is hoof for our society you can learn stay touch with friends and family and stay orginiced many people could agree with me don you,17
"the computers are cool do you now i werpsite is numcom we node to time the let lomenteno it i love the computers we node nut make a computers are gene computers",57
"computers are good because people can find what they need and their fun ask things find places get things for a good price",88
"i personally think certain materials such as books music movies magazines etc should not have to be removed from the shelves if they are found offensive first of all how do we define offensive is it something that discriminates a certain group of people is it something that creates negative attention is it something we don like anybody can walk in a library and find something they did not like but that does not automatically mean it is offensive the national geographic magazine often has pictures of naked people and so does the caps magazine so which one would we have to put censorship on the answer is we don put one because this would start a big argument of which is offensive and which is motif would cause a conflict of two different sides it is only offensive when we make it offensive we do not have to look at something we don likest all have a choice and we can choose not to pick up something we might think is offensive the organization month not get along with the caps but if both were in a library together with both of their holy books on the shelves they cannot say ones book is offensive to another because it does not agree with theirs we sometimes forget we have the amendment that allows us to the freedom of speech and press we month not like what one person publishes but it doesn make their work offensive because it might be for a certain of group that likes it which is not offensive to themeverything in the library has a purpose and if it does not fit our purpose then there is no way it word be offensive to us the library is a place for books music movies magazines ewe come to the library to check out books for a research in order to learn we also go to the library to read the newest book of a series putting a censorship on these things would not enable us to do these we can finish our research project because someone thought one book was offensive or we can listen to new album capture released because some people think the lyrics are too offensive putting a censorship would upset the general public more than not having a censorship because if everyone can check out what they want from the library then everyone is content",73
"many people say that computer is help them in their every day life a few examples are you could learn about places you dint know about by searching on goodie you get facts reviews about the place you are exercising your fingers it helps with communicating with other people it can help you find long lost family it reunite lots of family friends you might have been looking for also with hand eye coordination and that means you can writetype without having to look at other features that camel through with a computer is going online you can look browse at things available in a store without driving all the way to the store wasting gas polluting the air imp a way of finding what happening world wide breaking news you can still interact with family friends can meet new people there email instant messaging much more so you can always interact with if they don have a account signing up is if you just go into nature you don know what there you could look it up and find out what the park has to offer and that concludes my opinion on how computers are helpful lots of diverse ways",78
"do you spend all or most of your freetime sitting at your computer people are spending too much time on computers obesity is a growing problem in todays society people need to interact with eachother and we need to get some fresh air computer are ruining these things for people unplugs yourself from your computer more and more people are becoming obeyed this is do to spending too much time sitting down in front of computers there is absolutely no exercise involved with being on your computer people need to get outside and go dogging play games or ride their bikes cutting back on computer time would cut back on the obesity problem in our society top scientists and researchers say that it is extremely important for people to interact with others face to face to our whole life we will have to interact and socialist with others if you don develop these skills you wont be happy where you end up talking to people over the computer is nowhere near close to talking to someone face to face get out and get some fresh air go experience nature bring out on the beach hiking in the woods or even just sitting on the swing in your backyard can be the most fresh air clear your mind time says that kids who spend time outside receive better grades than they would if they were inside on the computer people need to release stress so go outside click turn off your computers and get out of your chair go get some exercise go interact with friendsand family or even just go outside and get some fresh air while relaxing people are wasting too much time on their computers and its flushing our society down the toilet so just turn off your computer",87
